Interaction ID,LR Pair,Ligand_gene,Receptor_gene,Evidence,AI summary,Ligand_aliases,Receptor_aliases,Ligand RGD ID,Receptor RGD ID,Ligand ENSEMBL ID,Receptor ENSEMBL ID,Human Ligand Symbols,Human Receptor Symbols,Ligand Location,Receptor Location
CDB25:0003568,Epha8 Efna4,Epha8,Efna4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Epha8%20Efna4-based-on-Pubmed-ID-22568954-in-rat,"Epha8 (AW047546, Epha4, LOC60589)","Efna4 (RH139781, LOC310643)",RGD:708543,RGD:1307808,ENSRNOG00000013036,ENSRNOG00000020588,"EPHA8 (EEK, Hek3)","EFNA4 (EPLG4, LERK4)",cell membrane,cell membrane
CDB25:0003569,Epha8 Efna5,Epha8,Efna5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Epha8%20Efna5-based-on-Pubmed-ID-22568954-in-rat,"Epha8 (AW047546, Epha4, LOC60589)","Efna5 (D9Got218, EFNA5, RH141288, AL-1, LERK-7, Lerk7)",RGD:708543,RGD:620391,ENSRNOG00000013036,ENSRNOG00000034177,"EPHA8 (EEK, Hek3)","EFNA5 (EPLG7, AF1, LERK7)",cell membrane,cell membrane
CDB25:0003570,Ephb1 Efna4,Ephb1,Efna4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb1%20Efna4-based-on-Pubmed-ID-22568954-in-rat,"Ephb1 (AU048713, AW535067, D8Got161, D8Got317, D8Rat167, Ephb1, RH138061, Ephb2, Erk, elk)","Efna4 (RH139781, LOC310643)",RGD:2556,RGD:1307808,ENSRNOG00000007865,ENSRNOG00000020588,"EPHB1 (EPHT2, Hek6)","EFNA4 (EPLG4, LERK4)",cell membrane,cell membrane
CDB25:0003571,Ephb1 Efnb1,Ephb1,Efnb1,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb1%20Efnb1-based-on-Pubmed-ID-15777695,%2022568954-in-rat","Ephb1 (AU048713, AW535067, D8Got161, D8Got317, D8Rat167, Ephb1, RH138061, Ephb2, Erk, elk)","Efnb1 (AA964352, EFNB1_609, EFL-3, ELK-L, LERK-2, LERK2)",RGD:2556,RGD:2540,ENSRNOG00000007865,ENSRNOG00000006877,"EPHB1 (EPHT2, Hek6)","EFNB1 (EPLG2, CFNS, LERK2, Elk-L)",cell membrane,cell membrane
CDB25:0003572,Ephb1 Efnb2,Ephb1,Efnb2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb1%20Efnb2-based-on-Pubmed-ID-15777695,%2022568954-in-rat","Ephb1 (AU048713, AW535067, D8Got161, D8Got317, D8Rat167, Ephb1, RH138061, Ephb2, Erk, elk)","Efnb2 (BE098957, Efnb2, RH143318, LOC306636)",RGD:2556,RGD:1309497,ENSRNOG00000007865,ENSRNOG00000078208,"EPHB1 (EPHT2, Hek6)","EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)",cell membrane,cell membrane
CDB25:0003573,Ephb1 Efnb3,Ephb1,Efnb3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb1%20Efnb3-based-on-Pubmed-ID-22568954-in-rat,"Ephb1 (AU048713, AW535067, D8Got161, D8Got317, D8Rat167, Ephb1, RH138061, Ephb2, Erk, elk)","Efnb3 (Efnb3, ELK-L3, LOC360546, RGD1565678)",RGD:2556,RGD:2541,ENSRNOG00000007865,ENSRNOG00000010320,"EPHB1 (EPHT2, Hek6)","EFNB3 (EPLG8, LERK-8)",cell membrane,cell membrane
CDB25:0003574,Ephb2 Efna1,Ephb2,Efna1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb2%20Efna1-based-on-Pubmed-ID-22568954-in-rat,"Ephb2 (D5Rat41, D5Uwm43, RH131438, UNH1020, LOC103689967, LOC313633, RGD1564232)","Efna1 (Efna1, RH128971, B61, LERK-1)",RGD:1564232,RGD:620388,ENSRNOG00000012531,ENSRNOG00000020573,"EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)","EFNA1 (TNFAIP4, EPLG1, LERK1, ECKLG, GMAN)",cell membrane,cell membrane
CDB25:0003575,Ephb2 Efna2,Ephb2,Efna2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb2%20Efna2-based-on-Pubmed-ID-22568954-in-rat,"Ephb2 (D5Rat41, D5Uwm43, RH131438, UNH1020, LOC103689967, LOC313633, RGD1564232)",Efna2 (LOC314624),RGD:1564232,RGD:620389,ENSRNOG00000012531,ENSRNOG00000016203,"EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)","EFNA2 (EPLG6, ELF-1, LERK6)",cell membrane,cell membrane
CDB25:0003576,Ephb2 Efna3,Ephb2,Efna3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb2%20Efna3-based-on-Pubmed-ID-22568954-in-rat,"Ephb2 (D5Rat41, D5Uwm43, RH131438, UNH1020, LOC103689967, LOC313633, RGD1564232)","Efna3 (RH138261, UniSTS:234733, UniSTS:546751)",RGD:1564232,RGD:620390,ENSRNOG00000012531,ENSRNOG00000057322,"EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)","EFNA3 (EPLG3, LERK3, Ehk1-L)",cell membrane,cell membrane
CDB25:0003577,Ephb2 Efna4,Ephb2,Efna4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb2%20Efna4-based-on-Pubmed-ID-22568954-in-rat,"Ephb2 (D5Rat41, D5Uwm43, RH131438, UNH1020, LOC103689967, LOC313633, RGD1564232)","Efna4 (RH139781, LOC310643)",RGD:1564232,RGD:1307808,ENSRNOG00000012531,ENSRNOG00000020588,"EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)","EFNA4 (EPLG4, LERK4)",cell membrane,cell membrane
CDB25:0003578,Ephb2 Efna5,Ephb2,Efna5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb2%20Efna5-based-on-Pubmed-ID-22568954-in-rat,"Ephb2 (D5Rat41, D5Uwm43, RH131438, UNH1020, LOC103689967, LOC313633, RGD1564232)","Efna5 (D9Got218, EFNA5, RH141288, AL-1, LERK-7, Lerk7)",RGD:1564232,RGD:620391,ENSRNOG00000012531,ENSRNOG00000034177,"EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)","EFNA5 (EPLG7, AF1, LERK7)",cell membrane,cell membrane
CDB25:0003579,Ephb2 Efnb1,Ephb2,Efnb1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb2%20Efnb1-based-on-Pubmed-ID-22568954-in-rat,"Ephb2 (D5Rat41, D5Uwm43, RH131438, UNH1020, LOC103689967, LOC313633, RGD1564232)","Efnb1 (AA964352, EFNB1_609, EFL-3, ELK-L, LERK-2, LERK2)",RGD:1564232,RGD:2540,ENSRNOG00000012531,ENSRNOG00000006877,"EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)","EFNB1 (EPLG2, CFNS, LERK2, Elk-L)",cell membrane,cell membrane
CDB25:0003580,Ephb2 Efnb2,Ephb2,Efnb2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb2%20Efnb2-based-on-Pubmed-ID-22568954-in-rat,"Ephb2 (D5Rat41, D5Uwm43, RH131438, UNH1020, LOC103689967, LOC313633, RGD1564232)","Efnb2 (BE098957, Efnb2, RH143318, LOC306636)",RGD:1564232,RGD:1309497,ENSRNOG00000012531,ENSRNOG00000078208,"EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)","EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)",cell membrane,cell membrane
CDB25:0003581,Ephb2 Efnb3,Ephb2,Efnb3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb2%20Efnb3-based-on-Pubmed-ID-20410461,%2022568954-in-rat","Ephb2 (D5Rat41, D5Uwm43, RH131438, UNH1020, LOC103689967, LOC313633, RGD1564232)","Efnb3 (Efnb3, ELK-L3, LOC360546, RGD1565678)",RGD:1564232,RGD:2541,ENSRNOG00000012531,ENSRNOG00000010320,"EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)","EFNB3 (EPLG8, LERK-8)",cell membrane,cell membrane
CDB25:0003582,Ephb2 Ephb2,Ephb2,Ephb2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb2%20Ephb2-based-on-Pubmed-ID-28747399-in-rat,"Ephb2 (D5Rat41, D5Uwm43, RH131438, UNH1020, LOC103689967, LOC313633, RGD1564232)","Ephb2 (D5Rat41, D5Uwm43, RH131438, UNH1020, LOC103689967, LOC313633, RGD1564232)",RGD:1564232,RGD:1564232,ENSRNOG00000012531,ENSRNOG00000012531,"EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)","EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)",cell membrane,cell membrane
CDB25:0003583,Ephb3 Efna4,Ephb3,Efna4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb3%20Efna4-based-on-Pubmed-ID-22568954-in-rat,"Ephb3 (Ephb3, RH70256, Z49086)","Efna4 (RH139781, LOC310643)",RGD:1305602,RGD:1307808,ENSRNOG00000031801,ENSRNOG00000020588,"EPHB3 (ETK2, Hek2, Tyro6)","EFNA4 (EPLG4, LERK4)",cell membrane,cell membrane
CDB25:0003584,Ephb3 Efnb1,Ephb3,Efnb1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb3%20Efnb1-based-on-Pubmed-ID-22568954-in-rat,"Ephb3 (Ephb3, RH70256, Z49086)","Efnb1 (AA964352, EFNB1_609, EFL-3, ELK-L, LERK-2, LERK2)",RGD:1305602,RGD:2540,ENSRNOG00000031801,ENSRNOG00000006877,"EPHB3 (ETK2, Hek2, Tyro6)","EFNB1 (EPLG2, CFNS, LERK2, Elk-L)",cell membrane,cell membrane
CDB25:0003585,Ephb3 Efnb2,Ephb3,Efnb2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb3%20Efnb2-based-on-Pubmed-ID-22568954,%2038426726-in-rat","Ephb3 (Ephb3, RH70256, Z49086)","Efnb2 (BE098957, Efnb2, RH143318, LOC306636)",RGD:1305602,RGD:1309497,ENSRNOG00000031801,ENSRNOG00000078208,"EPHB3 (ETK2, Hek2, Tyro6)","EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)",cell membrane,cell membrane
CDB25:0003586,Ephb3 Efnb3,Ephb3,Efnb3,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb3%20Efnb3-based-on-Pubmed-ID-22568954,%2038426726-in-rat","Ephb3 (Ephb3, RH70256, Z49086)","Efnb3 (Efnb3, ELK-L3, LOC360546, RGD1565678)",RGD:1305602,RGD:2541,ENSRNOG00000031801,ENSRNOG00000010320,"EPHB3 (ETK2, Hek2, Tyro6)","EFNB3 (EPLG8, LERK-8)",cell membrane,cell membrane
CDB25:0003587,Ephb4 Efna4,Ephb4,Efna4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb4%20Efna4-based-on-Pubmed-ID-22568954-in-rat,"Ephb4 (RH129259, UniSTS:266994, LOC686310)","Efna4 (RH139781, LOC310643)",RGD:1583193,RGD:1307808,ENSRNOG00000045952,ENSRNOG00000020588,"EPHB4 (HTK, Tyro11)","EFNA4 (EPLG4, LERK4)",cell membrane,cell membrane
CDB25:0003588,Ephb4 Efnb1,Ephb4,Efnb1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb4%20Efnb1-based-on-Pubmed-ID-22568954-in-rat,"Ephb4 (RH129259, UniSTS:266994, LOC686310)","Efnb1 (AA964352, EFNB1_609, EFL-3, ELK-L, LERK-2, LERK2)",RGD:1583193,RGD:2540,ENSRNOG00000045952,ENSRNOG00000006877,"EPHB4 (HTK, Tyro11)","EFNB1 (EPLG2, CFNS, LERK2, Elk-L)",cell membrane,cell membrane
CDB25:0003589,Ephb4 Efnb2,Ephb4,Efnb2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb4%20Efnb2-based-on-Pubmed-ID-22568954,%2024348920-in-rat","Ephb4 (RH129259, UniSTS:266994, LOC686310)","Efnb2 (BE098957, Efnb2, RH143318, LOC306636)",RGD:1583193,RGD:1309497,ENSRNOG00000045952,ENSRNOG00000078208,"EPHB4 (HTK, Tyro11)","EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)",cell membrane,cell membrane
CDB25:0003590,Ephb4 Efnb3,Ephb4,Efnb3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb4%20Efnb3-based-on-Pubmed-ID-22568954-in-rat,"Ephb4 (RH129259, UniSTS:266994, LOC686310)","Efnb3 (Efnb3, ELK-L3, LOC360546, RGD1565678)",RGD:1583193,RGD:2541,ENSRNOG00000045952,ENSRNOG00000010320,"EPHB4 (HTK, Tyro11)","EFNB3 (EPLG8, LERK-8)",cell membrane,cell membrane
CDB25:0003591,Ephb6 Efna4,Ephb6,Efna4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb6%20Efna4-based-on-Pubmed-ID-22568954-in-rat,"Ephb6 (RH129621, UniSTS:495891, LOC102554290, LOC312275)","Efna4 (RH139781, LOC310643)",RGD:1306163,RGD:1307808,ENSRNOG00000014367,ENSRNOG00000020588,EPHB6 (HEP),"EFNA4 (EPLG4, LERK4)","secreted, cell membrane",cell membrane
CDB25:0003592,Ephb6 Efnb1,Ephb6,Efnb1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb6%20Efnb1-based-on-Pubmed-ID-22568954-in-rat,"Ephb6 (RH129621, UniSTS:495891, LOC102554290, LOC312275)","Efnb1 (AA964352, EFNB1_609, EFL-3, ELK-L, LERK-2, LERK2)",RGD:1306163,RGD:2540,ENSRNOG00000014367,ENSRNOG00000006877,EPHB6 (HEP),"EFNB1 (EPLG2, CFNS, LERK2, Elk-L)","secreted, cell membrane",cell membrane
CDB25:0003593,Ephb6 Efnb2,Ephb6,Efnb2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb6%20Efnb2-based-on-Pubmed-ID-22568954-in-rat,"Ephb6 (RH129621, UniSTS:495891, LOC102554290, LOC312275)","Efnb2 (BE098957, Efnb2, RH143318, LOC306636)",RGD:1306163,RGD:1309497,ENSRNOG00000014367,ENSRNOG00000078208,EPHB6 (HEP),"EFNB2 (EPLG5, LERK5, Htk-L, HTKL, MGC126226, MGC126227, MGC126228)","secreted, cell membrane",cell membrane
CDB25:0003594,Ephb6 Efnb3,Ephb6,Efnb3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb6%20Efnb3-based-on-Pubmed-ID-22568954-in-rat,"Ephb6 (RH129621, UniSTS:495891, LOC102554290, LOC312275)","Efnb3 (Efnb3, ELK-L3, LOC360546, RGD1565678)",RGD:1306163,RGD:2541,ENSRNOG00000014367,ENSRNOG00000010320,EPHB6 (HEP),"EFNB3 (EPLG8, LERK-8)","secreted, cell membrane",cell membrane
CDB25:0003595,Ephb6 Epha2,Ephb6,Epha2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb6%20Epha2-based-on-Pubmed-ID-21737611-in-rat,"Ephb6 (RH129621, UniSTS:495891, LOC102554290, LOC312275)","Epha2 (AW545284, BQ200164, D5Got100, D5Got263, D5Uwm47, Epha2, RH133479, LOC366492)",RGD:1306163,RGD:1307204,ENSRNOG00000014367,ENSRNOG00000009222,EPHB6 (HEP),EPHA2 (ECK),"secreted, cell membrane",cell membrane
CDB25:0003596,Ephb6 Ephb2,Ephb6,Ephb2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Ephb6%20Ephb2-based-on-Pubmed-ID-21737611-in-rat,"Ephb6 (RH129621, UniSTS:495891, LOC102554290, LOC312275)","Ephb2 (D5Rat41, D5Uwm43, RH131438, UNH1020, LOC103689967, LOC313633, RGD1564232)",RGD:1306163,RGD:1564232,ENSRNOG00000014367,ENSRNOG00000012531,EPHB6 (HEP),"EPHB2 (DRT, ERK, EPHT3, Hek5, Tyro5)","secreted, cell membrane",cell membrane
CDB25:0003598,Esam Esam,Esam,Esam,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Esam%20Esam-based-on-Pubmed-ID-11279107-in-rat,"Esam (RH130493, MGC94065)","Esam (RH130493, MGC94065)",RGD:1303286,RGD:1303286,ENSRNOG00000033217,ENSRNOG00000033217,ESAM (W117m),ESAM (W117m),cell membrane,cell membrane
CDB25:0003599,F11r Itgal,F11r,Itgal,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F11r%20Itgal-based-on-Pubmed-ID-11812992,%2015528364-in-rat","F11r (AU048745, F11r, JAM-1, JAM-A, Jam1)","Itgal (RH127875, LFA-1)",RGD:621842,RGD:631424,ENSRNOG00000004414,ENSRNOG00000017980,"F11R (JAM1, PAM-1, JCAM, JAM-1, JAM-A, JAMA, CD321)","ITGAL (CD11A, LFA-1, LFA1A)",cell membrane,cell membrane
CDB25:0003600,F11r Itgb2,F11r,Itgb2,Inferred,"https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F11r%20Itgb2-based-on-Pubmed-ID-11812992,%2015528364-in-rat","F11r (AU048745, F11r, JAM-1, JAM-A, Jam1)","Itgb2 (Itgb2, Cd18, MGC116306)",RGD:621842,RGD:1305581,ENSRNOG00000004414,ENSRNOG00000001224,"F11R (JAM1, PAM-1, JCAM, JAM-1, JAM-A, JAMA, CD321)","ITGB2 (CD18, MFI7, LFA-1, MAC-1)",cell membrane,cell membrane
CDB25:0003601,F8 Asgr1,F8,Asgr1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-F8%20Asgr1-based-on-Pubmed-ID-15946216-in-rat,"F8 (AI234173, BI275668, RH139018)","Asgr1 (D10Arb6, D10Mgh22, D10Rat77, D10Wox14, ASGP-R 1, ASGPR 1, ASGR, HL-1, MGC108731, RATRHL1, RHL-1, RHL1)",RGD:727845,RGD:2160,ENSRNOG00000031197,ENSRNOG00000018693,"F8 (F8C, FVIII, DXS1253E, HEMA)",ASGR1 (CLEC4H1),secreted,cell membrane
CDB25:0003602,Fam3b Fgfr1,Fam3b,Fgfr1,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Fam3b%20Fgfr1-based-on-Pubmed-ID-33975953-in-rat,"Fam3b (RH134651, LOC304050, RGD1311662)","Fgfr1 (AU047379, BF400869, D16Wox22, D16Wox23, Fgfr1, PMC154461P1, FGFR-1, MFR, bFGF-R, bFGF-R-1, c-fgr)",RGD:1311662,RGD:620713,ENSRNOG00000001962,ENSRNOG00000016050,"FAM3B (C21orf11, D21M16SJHU19e, PRED44, 2-21, ORF9, C21orf76, PANDER)","FGFR1 (FLT2, KAL2, H2, H3, H4, H5, CEK, FLG, BFGFR, N-SAM, CD331)",secreted,cell membrane
CDB25:0003603,Fam3b Fgfr2,Fam3b,Fgfr2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Fam3b%20Fgfr2-based-on-Pubmed-ID-33975953-in-rat,"Fam3b (RH134651, LOC304050, RGD1311662)","Fgfr2 (BM383187, D1Smu5, Fgfr2, PMC20217P1, RH11106, RH140672, RH143520, KGFR)",RGD:1311662,RGD:2611,ENSRNOG00000001962,ENSRNOG00000016374,"FAM3B (C21orf11, D21M16SJHU19e, PRED44, 2-21, ORF9, C21orf76, PANDER)","FGFR2 (KGFR, BEK, CFD1, JWS, CEK3, TK14, TK25, ECT1, K-SAM, CD332)",secreted,cell membrane
CDB25:0003604,Fam3b Fgfr3,Fam3b,Fgfr3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Fam3b%20Fgfr3-based-on-Pubmed-ID-33975953-in-rat,"Fam3b (RH134651, LOC304050, RGD1311662)","Fgfr3 (Fgfr3, RH144549)",RGD:1311662,RGD:620714,ENSRNOG00000001962,ENSRNOG00000016818,"FAM3B (C21orf11, D21M16SJHU19e, PRED44, 2-21, ORF9, C21orf76, PANDER)","FGFR3 (ACH, CEK2, JTK4, CD333)",secreted,cell membrane
CDB25:0003605,Fam3b Fgfr4,Fam3b,Fgfr4,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Fam3b%20Fgfr4-based-on-Pubmed-ID-33975953-in-rat,"Fam3b (RH134651, LOC304050, RGD1311662)","Fgfr4 (FGFR-4, MGC116290)",RGD:1311662,RGD:2612,ENSRNOG00000001962,ENSRNOG00000016763,"FAM3B (C21orf11, D21M16SJHU19e, PRED44, 2-21, ORF9, C21orf76, PANDER)","FGFR4 (JTK2, CD334, TKF)",secreted,cell membrane
CDB25:0003606,Fat1 Gpc3,Fat1,Gpc3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Fat1%20Gpc3-based-on-Pubmed-ID-33420124-in-rat,"Fat1 (AU023433, BF389656, D16Got40, D8S560, UniSTS:143077, Fat, Fath)","Gpc3 (AL032586, DXWox36, L77880, RH138426, MGC93606, OCI-5)",RGD:621254,RGD:2725,ENSRNOG00000030954,ENSRNOG00000060179,"FAT1 (FAT, CDHF7, CDHR8)","GPC3 (SDYS, OCI-5, SGBS, SGBS1, SGB, DGSX)",cell membrane,cell membrane
CDB25:0003607,Fbln2 Itga2b,Fbln2,Itga2b,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Fbln2%20Itga2b-based-on-Pubmed-ID-7543056-in-rat,"Fbln2 (D4Rat183, RH128760, UniSTS:235496)","Itga2b (RH139967, LOC685269)",RGD:628685,RGD:1596428,ENSRNOG00000007338,ENSRNOG00000022071,FBLN2,"ITGA2B (GP2B, CD41B, CD41, PPP1R93, GPIIb)","secreted, cell membrane",cell membrane
CDB25:0003608,Fbln2 Itgav,Fbln2,Itgav,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Fbln2%20Itgav-based-on-Pubmed-ID-7543056-in-rat,"Fbln2 (D4Rat183, RH128760, UniSTS:235496)","Itgav (D3Got143, RH140315, Cd51)",RGD:628685,RGD:1310613,ENSRNOG00000007338,ENSRNOG00000004912,FBLN2,"ITGAV (VNRA, MSK8, VTNR, CD51)","secreted, cell membrane",cell membrane
CDB25:0003609,Fcer2 Itgam,Fcer2,Itgam,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Fcer2%20Itgam-based-on-Pubmed-ID-7621072-in-rat,"Fcer2 (D12Got204, CD23, Fcer2a, MGC93219)","Itgam (D1Got166, D1Smu10, Cd11b)",RGD:619997,RGD:2926,ENSRNOG00000001005,ENSRNOG00000019728,"FCER2 (CD23A, FCE2, CLEC4J, CD23, FCErII, FcepsilonRII)","ITGAM (CR3A, CD11B, MAC-1, CD11b)","secreted, cell membrane",cell membrane
CDB25:0003610,Fcer2 Itgav,Fcer2,Itgav,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Fcer2%20Itgav-based-on-Pubmed-ID-22560905-in-rat,"Fcer2 (D12Got204, CD23, Fcer2a, MGC93219)","Itgav (D3Got143, RH140315, Cd51)",RGD:619997,RGD:1310613,ENSRNOG00000001005,ENSRNOG00000004912,"FCER2 (CD23A, FCE2, CLEC4J, CD23, FCErII, FcepsilonRII)","ITGAV (VNRA, MSK8, VTNR, CD51)","secreted, cell membrane",cell membrane
CDB25:0003611,Fcer2 Itgax,Fcer2,Itgax,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Fcer2%20Itgax-based-on-Pubmed-ID-7621072-in-rat,"Fcer2 (D12Got204, CD23, Fcer2a, MGC93219)","Itgax (LOC499271, RGD1561123)",RGD:619997,RGD:1561123,ENSRNOG00000001005,ENSRNOG00000036703,"FCER2 (CD23A, FCE2, CLEC4J, CD23, FCErII, FcepsilonRII)","ITGAX (CD11C, CD11c)","secreted, cell membrane",cell membrane
CDB25:0003612,Fcer2 Itgb2,Fcer2,Itgb2,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Fcer2%20Itgb2-based-on-Pubmed-ID-7621072-in-rat,"Fcer2 (D12Got204, CD23, Fcer2a, MGC93219)","Itgb2 (Itgb2, Cd18, MGC116306)",RGD:619997,RGD:1305581,ENSRNOG00000001005,ENSRNOG00000001224,"FCER2 (CD23A, FCE2, CLEC4J, CD23, FCErII, FcepsilonRII)","ITGB2 (CD18, MFI7, LFA-1, MAC-1)","secreted, cell membrane",cell membrane
CDB25:0003613,Fcer2 Itgb3,Fcer2,Itgb3,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Fcer2%20Itgb3-based-on-Pubmed-ID-22560905-in-rat,"Fcer2 (D12Got204, CD23, Fcer2a, MGC93219)","Itgb3 (D10Rat140, RH144627, GPIIIa)",RGD:619997,RGD:628868,ENSRNOG00000001005,ENSRNOG00000048449,"FCER2 (CD23A, FCE2, CLEC4J, CD23, FCErII, FcepsilonRII)","ITGB3 (GP3A, CD61, GPIIIa)","secreted, cell membrane",cell membrane
CDB25:0003614,Fcer2 Itgb5,Fcer2,Itgb5,Inferred,https://www.perplexity.ai/search?q=What-is-the-biological-relevance-of-the-ligand-and-receptor-pair-Fcer2%20Itgb5-based-on-Pubmed-ID-22560905-in-rat,"Fcer2 (D12Got204, CD23, Fcer2a, MGC93219)","Itgb5 (AA475909, LOC498091, RGD1563276)",RGD:619997,RGD:628869,ENSRNOG00000001005,ENSRNOG00000001795,"FCER2 (CD23A, FCE2, CLEC4J, CD23, FCErII, FcepsilonRII)",ITGB5,"secreted, cell membrane",cell membrane
